encoder,species,organ,target,train_samples,seed,ratio,model,gene_set,n_train,n_test,n_shared_genes,n_genes,pearson_gene_macro,spearman_gene_macro,r2_gene_macro,rmse_log1p,mae_log1p,pearson_cell_macro,sensitivity_gene_macro,specificity_gene_macro,balanced_accuracy_gene_macro,f1_gene_macro,auprc_gene_macro,contrast
conch,human,skin,HSPD012,HSDX009;HSDX009_2,1,1.0,train_mean,marker_hvg_overlap,24000,12000,166,103,-6.035988554714598e-09,,-0.0975037191275757,0.3790990710258484,0.1518479287624359,0.1157991952119499,0.0,1.0,0.5,0.0,0.1240477346278317,normal_to_melanoma_addon
conch,human,skin,HSPD012,HSDX009;HSDX009_2,2,0.1,image,top50_hvg,2400,12000,166,50,0.062737832708517,0.0492758916446018,-0.2979823183454573,0.4235953092575073,0.2265436500310897,0.0617988204981406,0.0362658780016309,0.980684366921562,0.5084751224615967,0.0420360493922792,0.1777213257703042,normal_to_melanoma_addon
conch,human,skin,HSPD012,HSDX009;HSDX009_2,2,0.1,image,top200_hvg,2400,12000,166,129,0.0489750376052368,0.0428495170837826,-0.2306528991989908,0.3504510521888733,0.1420709639787674,0.0984839138477546,0.0145063512006523,0.9925133205122332,0.5033900489846386,0.0168144197569117,0.1286969145721422,normal_to_melanoma_addon
conch,human,skin,HSPD012,HSDX009;HSDX009_2,2,0.1,image,marker_hvg_overlap,2400,12000,166,103,0.0538286210252337,0.0475860330222079,-0.1975640735625135,0.3855268955230713,0.1731574535369873,0.0755941241421212,0.0176047951464227,0.990623479088137,0.5041141371172798,0.020405849219553,0.1527791987965427,normal_to_melanoma_addon
conch,human,skin,HSPD012,HSDX009;HSDX009_2,2,0.1,train_mean,top50_hvg,2400,12000,166,50,-3.860958538126624e-07,,-0.0914970846357755,0.4081680476665497,0.1950414478778839,0.1350740209702237,0.0,1.0,0.5,0.0,0.1393533333333333,normal_to_melanoma_addon
conch,human,skin,HSPD012,HSDX009;HSDX009_2,2,0.1,train_mean,top200_hvg,2400,12000,166,129,-4.0382949508728897e-07,,-0.0847592777395329,0.3444498181343078,0.1246333643794059,0.1481645654785009,0.0,1.0,0.5,0.0,0.1054246666666666,normal_to_melanoma_addon
conch,human,skin,HSPD012,HSDX009;HSDX009_2,2,0.1,train_mean,marker_hvg_overlap,2400,12000,166,103,-4.975482285346391e-07,,-0.0989595436530913,0.379008948802948,0.1518259644508361,0.117180662805521,0.0,1.0,0.5,0.0,0.1240477346278317,normal_to_melanoma_addon
conch,human,skin,HSPD012,HSDX009;HSDX009_2,2,0.25,image,top50_hvg,6000,12000,166,50,0.0799844308337196,0.0667648768415263,-0.1908906545955687,0.4224458932876587,0.2191518694162368,0.0736893845140728,0.033555663709871,0.9866499214117376,0.5101027925608044,0.0374134370039072,0.185765846559209,normal_to_melanoma_addon
conch,human,skin,HSPD012,HSDX009;HSDX009_2,2,0.25,image,top200_hvg,6000,12000,166,129,0.0664049474751287,0.0614798408122315,-0.1249783156632911,0.3497793078422546,0.1374835819005966,0.1072188056333992,0.0134222654839484,0.9948255509347822,0.5040411170243217,0.0149653748015628,0.1370479445788684,normal_to_melanoma_addon
conch,human,skin,HSPD012,HSDX009;HSDX009_2,2,0.25,image,marker_hvg_overlap,6000,12000,166,103,0.0780267367767875,0.0725447143868663,-0.1402670598851101,0.3848767578601837,0.1676470786333084,0.0838797633308708,0.016289157140714,0.9935193793260862,0.5049042682334002,0.0181618626232559,0.16327923992051,normal_to_melanoma_addon
conch,human,skin,HSPD012,HSDX009;HSDX009_2,2,0.25,train_mean,top50_hvg,6000,12000,166,50,-5.662176502596594e-07,,-0.0880957249295897,0.4079324007034302,0.1945871263742447,0.140251718127318,0.0,1.0,0.5,0.0,0.1393533333333333,normal_to_melanoma_addon
conch,human,skin,HSPD012,HSDX009;HSDX009_2,2,0.25,train_mean,top200_hvg,6000,12000,166,129,-1.524975904481621e-07,,-0.0832149908332467,0.3443833589553833,0.1245267763733863,0.1500463169754165,0.0,1.0,0.5,0.0,0.1054246666666666,normal_to_melanoma_addon
conch,human,skin,HSPD012,HSDX009;HSDX009_2,2,0.25,train_mean,marker_hvg_overlap,6000,12000,166,103,-2.621823545495399e-07,,-0.0971570311958909,0.3789528012275696,0.1516927927732467,0.1184888860632196,0.0,1.0,0.5,0.0,0.1240477346278317,normal_to_melanoma_addon
conch,human,skin,HSPD012,HSDX009;HSDX009_2,2,1.0,image,top50_hvg,24000,12000,166,50,0.0915421671443618,0.0763572331176534,-0.1438221266679465,0.4146403968334198,0.2147274017333984,0.1108174468439211,0.0328610171432727,0.9851698453103126,0.5090154312267926,0.0367581663961999,0.1946019114258006,normal_to_melanoma_addon
conch,human,skin,HSPD012,HSDX009;HSDX009_2,2,1.0,image,top200_hvg,24000,12000,166,129,0.0745125160680618,0.0685467450972445,-0.1005395471591036,0.3455244898796081,0.1355369091033935,0.139560599010634,0.0131444068573091,0.9942518780272528,0.503606172490717,0.0147032665584799,0.1449463745039516,normal_to_melanoma_addon
conch,human,skin,HSPD012,HSDX009;HSDX009_2,2,1.0,image,marker_hvg_overlap,24000,12000,166,103,0.0924434789534979,0.0852927080255055,-0.1125604314941492,0.3802127838134765,0.1652466505765915,0.1129897761498748,0.0159519500695498,0.9928008957817052,0.5043764229256276,0.0178437700952426,0.1723010599029464,normal_to_melanoma_addon
conch,human,skin,HSPD012,HSDX009;HSDX009_2,2,1.0,train_mean,top50_hvg,24000,12000,166,50,-5.246716354179171e-07,,-0.0891264260048046,0.4083034098148346,0.1948355883359909,0.1345991687187517,0.0,1.0,0.5,0.0,0.1393533333333333,normal_to_melanoma_addon
conch,human,skin,HSPD012,HSDX009;HSDX009_2,2,1.0,train_mean,top200_hvg,24000,12000,166,129,-6.789342330648652e-08,,-0.0835197649304595,0.3445196449756622,0.1246500834822654,0.1471976990495606,0.0,1.0,0.5,0.0,0.1054246666666666,normal_to_melanoma_addon
conch,human,skin,HSPD012,HSDX009;HSDX009_2,2,1.0,train_mean,marker_hvg_overlap,24000,12000,166,103,-6.035988554714598e-09,,-0.0975037191275757,0.3790990710258484,0.1518479287624359,0.1157991952119499,0.0,1.0,0.5,0.0,0.1240477346278317,normal_to_melanoma_addon
conch,human,skin,PDHS029,HSDX009;HSDX009_2,0,0.1,image,top50_hvg,2400,12000,116,50,0.0426570418861229,0.0360882471399187,-0.8053322268882767,0.2783904373645782,0.1227060407400131,0.071986088735962,0.0246198163904384,0.9892168543681716,0.5069183353793051,0.0217217161223566,0.0859348519761424,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,0,0.1,image,top200_hvg,2400,12000,116,109,0.0290174402188947,0.0258493935192592,-0.5868387256987797,0.2235447317361831,0.0740896984934806,0.081681624033718,0.0120685374462933,0.9950536029211796,0.5033913408722084,0.0106479000599787,0.0542118840851325,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,0,0.1,image,marker_hvg_overlap,2400,12000,116,94,0.0310283278024066,0.0278298092337518,-0.5847441346032862,0.2386717498302459,0.0839304104447364,0.0736798154702413,0.0130956470161906,0.9942642842383892,0.5036799656272899,0.0115541043204024,0.057588816397505,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,0,0.1,train_mean,top50_hvg,2400,12000,116,50,9.62656076879398e-07,,-0.1456151701131602,0.269181877374649,0.1050411611795425,0.0929740097480237,0.0,1.0,0.5,0.0,0.0673716666666666,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,0,0.1,train_mean,top200_hvg,2400,12000,116,109,4.041344695660986e-07,,-0.0861583713652661,0.2176362127065658,0.0604902990162372,0.1171619465571155,0.0,1.0,0.5,0.0,0.0435343137254901,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,0,0.1,train_mean,marker_hvg_overlap,2400,12000,116,94,4.284847087639774e-07,,-0.0925191651890116,0.2323189228773117,0.0687901973724365,0.1062347968287261,0.0,1.0,0.5,0.0,0.0458794326241134,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,0,0.25,image,top50_hvg,6000,12000,116,50,0.057637307299301,0.0530622130647371,-0.6857952524139546,0.2748265266418457,0.1235155835747718,0.1040761060039779,0.0245530323846401,0.9849878313748888,0.5047704318797644,0.0163115038182819,0.089039472977729,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,0,0.25,image,top200_hvg,6000,12000,116,109,0.0373754311876837,0.0350584043651654,-0.4034028761672351,0.2209125012159347,0.0730441510677337,0.1186108507323955,0.012035800188549,0.9931136841169216,0.5023384469998845,0.0079958352050401,0.0561339448261694,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,0,0.25,image,marker_hvg_overlap,6000,12000,116,94,0.0386791031540153,0.0362303901997502,-0.4322360782522431,0.2358754575252533,0.0830208733677864,0.1082451341186619,0.0130601236088511,0.9920148039228132,0.5025374637658322,0.008676331818235,0.0594711652079344,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,0,0.25,train_mean,top50_hvg,6000,12000,116,50,-3.517192078561493e-07,,-0.1651568549589137,0.2693299651145935,0.1067689359188079,0.0897245128471441,0.0,1.0,0.5,0.0,0.0673716666666666,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,0,0.25,train_mean,top200_hvg,6000,12000,116,109,-1.1968258588714457e-07,,-0.0946168676466685,0.2177296131849289,0.0613644868135452,0.115347339126769,0.0,1.0,0.5,0.0,0.0435343137254901,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,0,0.25,train_mean,marker_hvg_overlap,6000,12000,116,94,-8.187136606016022e-08,,-0.1018615634882812,0.232420414686203,0.0698122158646583,0.1041627197380416,0.0,1.0,0.5,0.0,0.0458794326241134,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,0,1.0,image,top50_hvg,24000,12000,116,50,0.0643703999393619,0.0570929336706549,-0.4794098689081147,0.2751238346099853,0.1177715510129928,0.0769909121112054,0.025197871026228,0.9880864628277204,0.5066421669269743,0.017513883528578,0.0922414178372994,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,0,1.0,image,top200_hvg,24000,12000,116,109,0.0434837856526285,0.0391414676297371,-0.2747513473903596,0.221021756529808,0.0686972439289093,0.1015041461653633,0.0123518975618765,0.9945350746916148,0.5032559641798894,0.0085852370238127,0.0589748643678402,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,0,1.0,image,marker_hvg_overlap,24000,12000,116,94,0.0466333491829263,0.0419764696324492,-0.2955606010583962,0.236002966761589,0.0780949220061302,0.0903616207331821,0.0134031228862915,0.9936630121424044,0.503533067514348,0.0093158954939244,0.0625460873437039,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,0,1.0,train_mean,top50_hvg,24000,12000,116,50,6.101922827994599e-07,,-0.1496290859158034,0.2691563367843628,0.1058117672801017,0.0917250961253535,0.0,1.0,0.5,0.0,0.0673716666666666,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,0,1.0,train_mean,top200_hvg,24000,12000,116,109,3.716776699485786e-07,,-0.0869582579729663,0.2176168709993362,0.0608824975788593,0.1168981526736689,0.0,1.0,0.5,0.0,0.0435343137254901,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,0,1.0,train_mean,marker_hvg_overlap,24000,12000,116,94,3.862244550939649e-07,,-0.0935801269068256,0.232300266623497,0.0692543610930442,0.1057270719090558,0.0,1.0,0.5,0.0,0.0458794326241134,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,1,0.1,image,top50_hvg,2400,12000,116,50,0.0369565120036713,0.0337257242818663,-0.8051389505714178,0.2835035324096679,0.1287398636341095,0.0425107014500177,0.0161953780207384,0.9886638316736822,0.5024296048472103,0.0116279889953832,0.0799353762528259,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,1,0.1,image,top200_hvg,2400,12000,116,109,0.0261546050173867,0.024437771143206,-0.5791983881237113,0.2260036766529083,0.0766723677515983,0.0651119275900842,0.0079389107944796,0.9947999227860927,0.5011909827682404,0.00569999460558,0.0526364741806739,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,1,0.1,image,marker_hvg_overlap,2400,12000,116,94,0.0274184149044055,0.0257033673093947,-0.6267765787246815,0.2412919700145721,0.08719202876091,0.0578149735262843,0.0086145627769885,0.993970123230682,0.5012923430038353,0.0061851005294591,0.0559329624353193,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,1,0.1,train_mean,top50_hvg,2400,12000,116,50,1.2814935779204006e-07,,-0.1410209476359887,0.268815666437149,0.1056691333651542,0.0981824166856191,0.0,1.0,0.5,0.0,0.0673716666666666,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,1,0.1,train_mean,top200_hvg,2400,12000,116,109,7.277337278577851e-08,,-0.0810662119683933,0.2174437195062637,0.0608600564301013,0.1205687858279739,0.0,1.0,0.5,0.0,0.0435343137254901,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,1,0.1,train_mean,marker_hvg_overlap,2400,12000,116,94,1.432112567584422e-07,,-0.0872378503180858,0.2321185022592544,0.0692073553800582,0.1094318734992016,0.0,1.0,0.5,0.0,0.0458794326241134,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,1,0.25,image,top50_hvg,6000,12000,116,50,0.0495142826158553,0.043476187635891,-0.7451832261044182,0.2784521877765655,0.1219440102577209,0.0642919323091778,0.0266375358509414,0.986511085236827,0.5065743105438841,0.0195860870166415,0.0885159049454595,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,1,0.25,image,top200_hvg,6000,12000,116,109,0.0322952365368661,0.0291324142041246,-0.4919892964968383,0.22304467856884,0.0724836438894271,0.0879257151522856,0.0130576156132065,0.9938124244205628,0.5032227012470021,0.0096010230473733,0.0555744939380311,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,1,0.25,image,marker_hvg_overlap,6000,12000,116,94,0.0345528899540906,0.0312036398266801,-0.5258736075813935,0.238063246011734,0.0824181959033012,0.0783170230818627,0.0141689020483731,0.9928250453387376,0.5034969736935555,0.0104181313918306,0.0589765363218982,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,1,0.25,train_mean,top50_hvg,6000,12000,116,50,4.045487804660297e-07,,-0.1566342656340566,0.2693813145160675,0.1058234795928001,0.0890664936075121,0.0,1.0,0.5,0.0,0.0673716666666666,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,1,0.25,train_mean,top200_hvg,6000,12000,116,109,1.9893527651231694e-07,,-0.091627679355351,0.2177408188581466,0.0609413832426071,0.11473443645219,0.0,1.0,0.5,0.0,0.0435343137254901,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,1,0.25,train_mean,marker_hvg_overlap,6000,12000,116,94,1.688587636430931e-07,,-0.0985796079115489,0.2324306368827819,0.0693359822034835,0.1035994505250149,0.0,1.0,0.5,0.0,0.0458794326241134,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,1,1.0,image,top50_hvg,24000,12000,116,50,0.0612528967420803,0.0541426654012935,-0.4968360566889169,0.2749562859535217,0.1169971600174903,0.0717270059535425,0.0226238046499714,0.9895969240136612,0.5061103643318163,0.0160995915915776,0.0908898141992948,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,1,1.0,image,top200_hvg,24000,12000,116,109,0.0420581727373834,0.0377910301423095,-0.2831093198902261,0.220934584736824,0.0682969614863395,0.0974977235270491,0.0110901003186134,0.9952279467952574,0.5029952766332433,0.007891956662538,0.0584777484136001,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,1,1.0,image,marker_hvg_overlap,24000,12000,116,94,0.045087584724202,0.0405041177492744,-0.3043831345384341,0.2359037548303604,0.077638491988182,0.086313216418218,0.0120339386436018,0.9944664489434368,0.5032501937935193,0.0085636125487115,0.0620002595843857,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,1,1.0,train_mean,top50_hvg,24000,12000,116,50,6.101922827994599e-07,,-0.1496290859158034,0.2691563367843628,0.1058117672801017,0.0917250961253535,0.0,1.0,0.5,0.0,0.0673716666666666,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,1,1.0,train_mean,top200_hvg,24000,12000,116,109,3.716776699485786e-07,,-0.0869582579729663,0.2176168709993362,0.0608824975788593,0.1168981526736689,0.0,1.0,0.5,0.0,0.0435343137254901,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,1,1.0,train_mean,marker_hvg_overlap,24000,12000,116,94,3.862244550939649e-07,,-0.0935801269068256,0.232300266623497,0.0692543610930442,0.1057270719090558,0.0,1.0,0.5,0.0,0.0458794326241134,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,2,0.1,image,top50_hvg,2400,12000,116,50,0.03078949382063,0.0260138313741631,-0.9628366864752024,0.2860495150089264,0.1320822685956955,0.0561970867857807,0.0318858767177629,0.9774500385795316,0.5046679576486472,0.0171503515146382,0.0812609260043982,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,2,0.1,image,top200_hvg,2400,12000,116,109,0.0227908089024519,0.020195441984447,-0.5936408192104079,0.2274559289216995,0.0782279819250106,0.0788100245929964,0.0156303317243935,0.9896559809997852,0.5022882145336506,0.0084070350561952,0.0518858148516759,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,2,0.1,image,marker_hvg_overlap,2400,12000,116,94,0.0235866891478078,0.0209204984681734,-0.6257200994817701,0.2429193705320358,0.0890625864267349,0.070208341872716,0.0169605727222143,0.9880053396699636,0.5024829561960888,0.0091225274014033,0.0550067435760148,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,2,0.1,train_mean,top50_hvg,2400,12000,116,50,1.944509083516132e-07,,-0.1676481496860287,0.2693136930465698,0.1058983877301216,0.0901798475972919,0.0,1.0,0.5,0.0,0.0673716666666666,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,2,0.1,train_mean,top200_hvg,2400,12000,116,109,1.5260474879992314e-07,,-0.0944482913226987,0.2176942080259323,0.0609083287417888,0.1158297218796081,0.0,1.0,0.5,0.0,0.0435343137254901,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,2,0.1,train_mean,marker_hvg_overlap,2400,12000,116,94,1.443675467910032e-07,,-0.1016699330305702,0.2323803901672363,0.0692923367023468,0.1047760770751854,0.0,1.0,0.5,0.0,0.0458794326241134,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,2,0.25,image,top50_hvg,6000,12000,116,50,0.0426390250604163,0.0367596699885393,-0.5342694539763033,0.2796463966369629,0.1216354072093963,0.0487344733029927,0.0269297287996367,0.9855753748450808,0.5062525518223587,0.0178592833114079,0.0835837262821057,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,2,0.25,image,top200_hvg,6000,12000,116,109,0.030086211430787,0.0274120795131436,-0.3545087276546053,0.2237079441547393,0.0717310309410095,0.0786099800776035,0.0132008474508023,0.9933831994702206,0.5030649763835092,0.008754550642847,0.0533928734825196,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,2,0.25,image,marker_hvg_overlap,6000,12000,116,94,0.0299697317600766,0.0270347599465235,-0.3825599690162368,0.2389451414346695,0.081569142639637,0.0674354052384858,0.0143243238295939,0.9923273270452558,0.503325825437425,0.0094996187826638,0.0561858491804499,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,2,0.25,train_mean,top50_hvg,6000,12000,116,50,-4.5906890311364645e-07,,-0.1470220081065781,0.2693252563476562,0.1056843996047973,0.0892431639423891,0.0,1.0,0.5,0.0,0.0673716666666666,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,2,0.25,train_mean,top200_hvg,6000,12000,116,109,-3.473618726580044e-07,,-0.0858148982661077,0.2177140861749649,0.0607430003583431,0.1153019211760335,0.0,1.0,0.5,0.0,0.0435343137254901,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,2,0.25,train_mean,marker_hvg_overlap,6000,12000,116,94,-3.420483058446513e-07,,-0.0923594353529203,0.2324089109897613,0.069088876247406,0.1041111493539681,0.0,1.0,0.5,0.0,0.0458794326241134,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,2,1.0,image,top50_hvg,24000,12000,116,50,0.0636759875889401,0.0568405308248449,-0.5052485409355723,0.2750746011734009,0.1169180497527122,0.0743032648883375,0.0235181452747984,0.9890726299532432,0.5062953876140207,0.016834612127739,0.0913191898080792,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,2,1.0,image,top200_hvg,24000,12000,116,109,0.0429621320497472,0.0389313599566559,-0.2871862516781844,0.2210005521774292,0.0682348981499672,0.0990416781317173,0.0115285025856855,0.9949874449326802,0.5030859743205984,0.0082522608469309,0.0585646572107262,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,2,1.0,image,marker_hvg_overlap,24000,12000,116,94,0.0458752344494953,0.0415189951244507,-0.3087652839331372,0.2359807342290878,0.0775562971830368,0.0880110566370945,0.012509651741914,0.9941875691240654,0.5033486104329897,0.0089545809190101,0.0620591839958441,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,2,1.0,train_mean,top50_hvg,24000,12000,116,50,6.101922827994599e-07,,-0.1496290859158034,0.2691563367843628,0.1058117672801017,0.0917250961253535,0.0,1.0,0.5,0.0,0.0673716666666666,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,2,1.0,train_mean,top200_hvg,24000,12000,116,109,3.716776699485786e-07,,-0.0869582579729663,0.2176168709993362,0.0608824975788593,0.1168981526736689,0.0,1.0,0.5,0.0,0.0435343137254901,normal_to_melanoma_prime
conch,human,skin,PDHS029,HSDX009;HSDX009_2,2,1.0,train_mean,marker_hvg_overlap,24000,12000,116,94,3.862244550939649e-07,,-0.0935801269068256,0.232300266623497,0.0692543610930442,0.1057270719090558,0.0,1.0,0.5,0.0,0.0458794326241134,normal_to_melanoma_prime
conch,human,skin,HSDX009,HSPD012;PDHS029,0,0.1,image,top50_hvg,2400,12000,92,50,0.0634993147128261,0.0616035171454949,-2.814665464051068,0.2720750272274017,0.1606651097536087,0.2311663690927167,0.0918814632230332,0.9486614722703316,0.5202714677466824,0.0672298552068696,0.0783891259652925,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,0,0.1,image,top200_hvg,2400,12000,92,90,0.0498287764984477,0.0487751829940667,-1.8869895626827733,0.2131678014993667,0.102981150150299,0.2297133699286618,0.056062259778573,0.9714689348034116,0.5123738380131099,0.0410671462127745,0.055306042230991,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,0,0.1,image,marker_hvg_overlap,2400,12000,92,70,0.0545781131018884,0.0534452762053741,-2.1183173241892037,0.2390545457601547,0.1282730400562286,0.2239935690552255,0.0652229891264409,0.96385326966087,0.5145381293936554,0.0476936492374975,0.0641866985910657,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,0,0.1,train_mean,top50_hvg,2400,12000,92,50,-8.528515596850638e-08,,-3.3571621112525465,0.2590252459049225,0.1607262790203094,0.1180166827816021,0.02,0.98,0.5,0.0001560554494894,0.0503483333333333,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,0,0.1,train_mean,top200_hvg,2400,12000,92,90,1.516728773687248e-07,,-2.0676585269991445,0.2033149152994156,0.0979420691728591,0.1578498546659899,0.0121951219512195,0.9888888888888888,0.5,9.515576188384112e-05,0.0359044715447154,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,0,0.1,train_mean,marker_hvg_overlap,2400,12000,92,70,1.469960060975138e-07,,-2.390139063916493,0.2286281138658523,0.1219121292233467,0.1333917471895792,0.0142857142857142,0.9857142857142858,0.5,0.0001114681782067,0.0414392857142857,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,0,0.25,image,top50_hvg,6000,12000,92,50,0.0716118995612487,0.0692492098055382,-1.9239635891932996,0.2593386769294739,0.1466991603374481,0.2452936871804711,0.0826487999038031,0.9578022304261734,0.5202255151649883,0.0642735461403162,0.0817550598214395,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,0,0.25,image,top200_hvg,6000,12000,92,90,0.0554926367761951,0.0540162506862015,-1.2409325530851918,0.2033915370702743,0.0923574045300483,0.2491128069027775,0.0504251915578441,0.9765482072124712,0.512342709493083,0.0392499229596721,0.0576568122520535,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,0,0.25,image,marker_hvg_overlap,6000,12000,92,70,0.060734261268018,0.0591316234388864,-1.4029380970567995,0.2284706085920334,0.1153554618358612,0.241656186195974,0.0589195288582739,0.9700726959095978,0.5144961123839358,0.0457772739378694,0.0668480324710704,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,0,0.25,train_mean,top50_hvg,6000,12000,92,50,-2.0552512665972245e-07,,-3.387456900638645,0.2589505016803741,0.1601274162530899,0.1205794511342174,0.02,0.98,0.5,0.0001560554494894,0.0503483333333333,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,0,0.25,train_mean,top200_hvg,6000,12000,92,90,-3.081412703757188e-07,,-2.084723805366535,0.2032261490821838,0.0975027084350586,0.1599370916785902,0.0121951219512195,0.9888888888888888,0.5,9.515576188384112e-05,0.0359044715447154,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,0,0.25,train_mean,marker_hvg_overlap,6000,12000,92,70,-2.797388949815627e-07,,-2.40921678049956,0.228506937623024,0.1213041022419929,0.1359727255504297,0.0142857142857142,0.9857142857142858,0.5,0.0001114681782067,0.0414392857142857,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,0,1.0,image,top50_hvg,24000,12000,92,50,0.0753710951260291,0.0725804286275729,-1.6436185911833308,0.2531216144561767,0.1383121162652969,0.2611073802662481,0.0796171216383929,0.9610213840593338,0.5203192528488634,0.0626557756141139,0.0845965820467132,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,0,1.0,image,top200_hvg,24000,12000,92,90,0.0556052973041049,0.0535885829105238,-1.0350280094163482,0.1987619549036026,0.0865321606397628,0.2633706162453466,0.0485766072496671,0.9783355524639682,0.5123992775379869,0.0382634421761385,0.0596676159255374,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,0,1.0,image,marker_hvg_overlap,24000,12000,92,70,0.0654947579979697,0.0630940713507366,-1.1748260150821548,0.2233108580112457,0.1080396175384521,0.2557725640574759,0.0567540443829809,0.9723621046403012,0.514558074511641,0.044619171555557,0.0692681307598381,melanoma_to_normal_1
